date,account_id,account_name,campaign_id,camapign_name,country_code,impressions,clicks,spend
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,71,0,1.02
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,75,0,0.78
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,8877,21,42.05
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,70,0,0.76
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,958,4,3.88
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,497,1,2.57
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,265,1,2.87
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,66,1,0.92
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,319,1,3.1
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3143,9,17.97
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1469,2,8.8
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1874,4,11.01
2023-10-05,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,99,1,1.03
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,41,0,0.75
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,361,2,1.83
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,19,0,0.31
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,60,0,0.41
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,15,0,0.09
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,67,0,0.31
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,6,0,0.06
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,14,0,0.22
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,94,0,0.64
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,12,0,0.16
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,234,1,1.47
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,13,0,0.09
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,116,1,0.76
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,29,0,0.22
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,16,0,0.27
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,144,0,0.58
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,16,0,0.32
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,14,0,0.4
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,23,0,0.39
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,22,0,0.19
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,75,0,0.27
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,223,2,1.89
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,6,0,0.08
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,16,0,0.21
2023-10-05,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,205,0,1.12
2023-10-05,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,36419,105,67.72
2023-10-05,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,7075,10,5.53
2023-10-05,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,2024,2,1.05
2023-10-05,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,4202,11,4.07
2023-10-05,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,2986,1,2.1
2023-10-05,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,7632,33,19.49
2023-10-05,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,9551,25,14.38
2023-10-05,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,1628,2,1.22
2023-10-05,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,839,5,0.87
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,68,0,0.8
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,89,1,0.89
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,72,0,0.61
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,61,0,0.71
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1378,4,5.88
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,729,1,2.55
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,79,0,0.75
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,135,1,1.51
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,139,1,1.43
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,106,0,0.89
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,66,0,0.58
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,34,0,0.22
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,213,2,1.99
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1928,7,11.52
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,649,2,3.1
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,55,1,0.49
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,804,5,2.87
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,882,1,4.41
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2570,9,14.24
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,105,0,0.96
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,976,2,4.56
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,120,0,1.03
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,77,0,0.98
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,59,1,0.51
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2217,2,12.28
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,84,1,0.8
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,103,0,0.98
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,5461,20,29.36
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1648,5,7.92
2023-10-06,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1882,3,10.53
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,108,0,0.45
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,42,0,0.27
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,19,0,0.09
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,200,1,0.95
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,7,1,0.1
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,9,0,0.19
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,18,0,0.22
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,159,1,0.84
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,19,0,0.5
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,150,0,0.63
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,7,0,0.04
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,10,0,0.2
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,70,0,0.27
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,13,1,0.09
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,208,2,1.33
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,11,0,0.09
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,23,0,0.25
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,53,0,0.24
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,107,0,0.44
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,35,0,0.47
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,76,0,0.46
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,7,0,0.05
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,5,0,0.03
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,9,0,0.07
2023-10-06,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,11,0,0.08
2023-10-06,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,1016,2,1.19
2023-10-06,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,2517,6,2.72
2023-10-06,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,47455,136,85.56
2023-10-06,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,11489,24,23.47
2023-10-06,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,3958,17,5.15
2023-10-06,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,1843,2,1.69
2023-10-06,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,5436,16,6.52
2023-10-06,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,848,5,1.59
2023-10-06,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,6828,22,26.03
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,139,1,1.12
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,80,1,0.74
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,67,1,0.64
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,156,0,1.41
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3515,7,18.02
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,103,1,1.28
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,95,1,1.12
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,154,0,1.34
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3077,16,18.05
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,223,2,2.18
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,113,0,1.14
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1820,4,7.92
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,82,1,0.98
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1461,4,5.56
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,175,1,1.5
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1914,7,11.18
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1352,5,5.32
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,335,1,2.7
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,4611,14,22.53
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2489,6,12.92
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,134,1,1.48
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,678,1,2.13
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,588,3,2.83
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1096,8,3.84
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1643,5,6.96
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,77,1,0.47
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,132,0,1.45
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,232,1,2.45
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,58,0,0.66
2023-10-07,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,168,0,1.95
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,1,0,0.01
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,75,1,0.28
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,89,0,0.43
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,86,1,0.29
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,9,0,0.08
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,173,1,0.91
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,77,0,0.35
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,13,0,0.43
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,13,0,0.2
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,18,0,0.13
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,222,0,1.08
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,12,0,0.12
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,48,1,0.25
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,109,1,0.7
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,30,0,0.45
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,26,0,0.29
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,13,0,0.06
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,29,0,0.13
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,19,0,0.09
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,147,1,0.68
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,31,0,0.6
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,224,0,0.98
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,12,0,0.14
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,20,0,0.08
2023-10-07,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,6,0,0.04
2023-10-07,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,11582,28,15.93
2023-10-07,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,28846,77,42.65
2023-10-07,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,7414,16,6.18
2023-10-07,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,9448,81,25.95
2023-10-07,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,4057,16,10.34
2023-10-07,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,1516,3,2.07
2023-10-07,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,8035,41,12.03
2023-10-07,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,19260,116,34.06
2023-10-07,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,5029,10,3.91
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,156,0,2.04
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,128,1,1.21
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1865,4,7.48
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,167,2,2.3
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,278,1,2.05
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,60,1,0.9
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,61,0,0.59
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,5691,19,28.94
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,149,0,1.66
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,92,0,0.79
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,109,0,1.23
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,71,0,0.7
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1754,3,9.51
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3779,13,24.11
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,120,1,1.08
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,205,0,2.2
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2636,4,13.33
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,135,1,1.14
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,65,1,0.73
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,79,0,0.89
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,537,2,2.43
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1654,6,5.34
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1481,4,6.21
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3262,5,15.6
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1384,4,5.37
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,110,0,0.78
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,55,0,0.54
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,96,0,0.8
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1198,4,4.16
2023-10-08,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,710,0,2.1
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,19,1,0.1
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,53,0,0.21
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,15,0,0.21
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,54,0,0.35
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,14,0,0.09
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,7,0,0.05
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,8,0,0.12
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,94,1,0.33
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,3,0,0.02
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,16,0,0.16
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,69,1,0.28
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,20,0,0.32
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,165,0,0.91
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,13,1,0.22
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,31,1,0.8
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,227,1,1.11
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,11,0,0.08
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,140,1,0.97
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,20,1,0.09
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,7,0,0.04
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,135,2,0.72
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,24,0,0.34
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,20,0,0.23
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,242,0,1.13
2023-10-08,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,68,0,0.16
2023-10-08,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,4732,19,11.31
2023-10-08,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,6168,47,15.5
2023-10-08,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,1916,6,2.47
2023-10-08,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,16096,79,23.77
2023-10-08,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,14218,32,17.84
2023-10-08,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,6422,24,7.78
2023-10-08,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,9415,25,8.56
2023-10-08,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,UA,5504,7,5.09
2023-10-08,"285138593451",ACQUISITION,"238582844415",stu_ps_all_ios_multiple,PL,40269,90,41.4
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,165,0,1.5
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,83,1,0.74
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,2424,3,15.33
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,68,0,0.95
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1815,6,11.73
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,164,0,1.35
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,1458,3,7.5
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,131,0,1.54
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,281,1,2.44
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,4007,8,21.59
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1619,2,8.18
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,67,0,0.77
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,257,1,2.62
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1156,2,5.02
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,3245,13,23.66
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,201,0,1.78
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,4769,12,26.8
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,145,0,1.43
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,200,1,2.15
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1321,6,5.94
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,97,0,1.08
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,51,0,0.5
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,520,1,2.46
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,650,2,3.05
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,71,0,0.64
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,55,1,0.65
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,1681,4,6.35
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,PL,207,1,1.92
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,181,0,1.69
2023-10-09,"285138593451",ACQUISITION,"238545383146",stu_ps_all_web_python,UA,58,1,0.54
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,246,0,1.51
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,PL,16,0,0.12
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,7,0,0.08
2023-10-09,"285138593451",ACQUISITION,"238547579572",stu_ps_all_all_sql,UA,32,0,0.7
